team,ds,calls,aht_sec,target_sl,threshold_sec,shrinkage,model_used,scenario_label,run_id,traffic_erlangs,agents_required,agents_with_shrinkage,achieved_sl
"Team FI 1, Travelcare",2026-01-04T05:00:00Z,1.3660999400341645,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.11991321695855443,1,2,0.8881519593383815
"Team FI 1, Travelcare",2026-01-04T06:00:00Z,2.3217409138425955,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.2037972579928501,1,2,0.8086441195013672
"Team FI 1, Travelcare",2026-01-04T07:00:00Z,4.197102712170988,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.3684123491794534,2,3,0.9496323434682884
"Team FI 1, Travelcare",2026-01-04T08:00:00Z,7.36023634575785,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.6460651903498558,2,3,0.858279508556486
"Team FI 1, Travelcare",2026-01-04T09:00:00Z,9.664825362607674,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.8483568929400069,3,5,0.9490760432103768
"Team FI 1, Travelcare",2026-01-04T10:00:00Z,10.394689598899925,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.9124227536812156,3,5,0.9385659575834144
"Team FI 1, Travelcare",2026-01-04T11:00:00Z,9.654905542622055,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.8474861531857137,3,5,0.9492112746491588
"Team FI 1, Travelcare",2026-01-04T12:00:00Z,8.921484662048632,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.7831080981131577,3,5,0.9586492960081372
"Team FI 1, Travelcare",2026-01-04T13:00:00Z,8.8535196354479,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.777142279111538,2,3,0.8025818436290348
"Team FI 1, Travelcare",2026-01-04T14:00:00Z,8.686957841023576,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.7625218549342917,2,3,0.809155047476414
"Team FI 1, Travelcare",2026-01-04T15:00:00Z,7.663575155582777,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.6726915969900438,2,3,0.8475671702423073
"Team FI 1, Travelcare",2026-01-04T16:00:00Z,6.713864541077494,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.5893281097168023,2,3,0.8800339616416911
"Team FI 1, Travelcare",2026-01-04T17:00:00Z,5.915708645208462,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.5192677588571872,2,3,0.9048010205352288
"Team FI 1, Travelcare",2026-01-04T18:00:00Z,4.755401143259467,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.41741854479722,2,3,0.9364060026807116
"Team FI 1, Travelcare",2026-01-04T19:00:00Z,3.9010397819744647,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.34242460308442524,2,3,0.9560951904143398
"Team FI 1, Travelcare",2026-01-04T20:00:00Z,3.232467003383987,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.28373877029703887,2,3,0.9692232777573933
"Team FI 1, Travelcare",2026-01-04T21:00:00Z,2.4155289896598804,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.21202976687014508,1,2,0.8007844792748167
